,height1,width1,height2,width2,shape,area,size,HtoW,numbFPspecies,days,years,TOTALN,TOTALP,N_to_P,initial_perc_SAV_cover,initial_perc_SAV_cells_occupied,SAV_biomass_per_cell,initial_perc_FP_cover,initial_perc_FP_cells_occupied,FP_biomass_per_cell,initialSAVcells,initial01cells,initial02cells,initial03cells,initial04cells,initialSAVtotmass,initial01totmass,initial02totmass,initial03totmass,initial04totmass,neigh_thresh_SAV,focal_thresh_SAV,amnt_colonize_SAV,neigh_thresh_FP,focal_thresh_FP,amnt_colonize_FP,maxSAVrgr,maxrgr01,maxrgr02,maxrgr03,maxrgr04,lightlimitationSAV,lightlimitation01,lightlimitation02,lightlimitation03,lightlimitation04,halfsatNSAV,halfsatN01,halfsatN02,halfsatN03,halfsatN04,shadingbyFP,lightattenuation,lossSAV,lossFP,uptakeNSAV,uptakeN01,uptakeN02,uptakeN03,uptakeN04,uptakePSAV,uptakeP01,uptakeP02,uptakeP03,uptakeP04,overwinterSAV,overwinter01,overwinter02,overwinter03,overwinter04,wind_shape1,wind_shape2,wind_avg,wind_stdev,prob_down,prob_up,prob_left,prob_right,wind_direction,full_thresh_wind,mix_freq,SAV_end_yr01,SAV_end_yr02,SAV_end_yr03,SAV_end_yr04,FP_end_yr01,FP_end_yr02,FP_end_yr03,FP_end_yr04,TOTALN_end_yr01,TOTALN_end_yr02,TOTALN_end_yr03,TOTALN_end_yr04
756,100,100,5,5,rectangle,10000,large,1,1,50,12,4,1,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,83.71448416,84.92999581,84.16647122,82.97246613,19.99114146,24.03805858,26.17694658,33.57488149,0.008387629,9.75E-07,0.004447323,0.002312365
757,100,100,5,5,rectangle,10000,large,1,1,50,12,4,1,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,57.22001556,50.52919709,39.43307713,22.2262233,54.53855683,68.62450842,85.11758387,96.64212986,0.041086647,0.031408896,0.093921763,0.174294104
758,100,100,5,5,rectangle,10000,large,1,1,50,12,4,1,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,26.24059357,15.42519323,6.695850387,1.503998371,86.11126587,95.55566291,99.78898563,99.51875,0.131326446,0.157883035,0.211025137,0.205371628
759,100,100,5,5,rectangle,10000,large,1,1,50,12,4,1,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,10.40411263,2.309769043,0.363555939,0.028872958,98.60717424,99.97703401,100,100,0.164723844,0.208507754,0.214333919,0.216611744
760,100,100,5,5,rectangle,10000,large,1,1,50,12,4,1,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,6.835334846,0.98801778,0.362433575,0.112944333,99.24076411,99.99390184,99.90825214,99.24251373,0.181826485,0.210366554,0.207896547,0.215484578
761,100,100,5,5,rectangle,10000,large,1,1,50,12,4,1,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,94.93381711,94.84391619,96.64112303,98.63562042,10.99997398,8.718187752,8.937363333,9.404306531,0.004435169,9.91E-09,1.00E-08,4.24E-07
762,100,100,5,5,rectangle,10000,large,1,1,50,12,4,1,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,73.59985479,66.01403303,60.63713917,35.91788072,38.08874015,51.37738613,75.01162554,87.22645813,0.016613908,0.001420033,0.062737088,0.107068073
763,100,100,5,5,rectangle,10000,large,1,1,50,12,4,1,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,40.95052309,16.2186668,3.075224905,0.58329539,92.9214863,99.33725099,99.95976468,99.45186676,0.137858694,0.198001355,0.214837467,0.213787076
764,100,100,5,5,rectangle,10000,large,1,1,50,12,4,1,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,27.03701588,5.828849385,0.584656175,0.043931355,97.86872399,99.95428539,100,100,0.179035253,0.209673238,0.214570542,0.216172799
765,100,100,5,5,rectangle,10000,large,1,1,50,12,4,1,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,20.709223,4.081150759,0.992562887,0.082155435,99.63927531,99.5422218,100,99.93101876,0.172772696,0.196619936,0.213998908,0.208664696
766,100,100,5,5,rectangle,10000,large,1,1,50,12,4,1,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,96.62048181,97.55134006,98.59320703,99.50709229,10.85443091,8.447329168,9.235165535,11.65875239,0.001219272,3.04E-05,1.00E-08,1.00E-08
767,100,100,5,5,rectangle,10000,large,1,1,50,12,4,1,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,83.4786531,68.68946939,47.24603957,25.16494004,48.82334146,67.53546096,83.10040631,97.04792578,0.02520421,0.038708462,0.097341571,0.172949092
768,100,100,5,5,rectangle,10000,large,1,1,50,12,4,1,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,55.86805028,32.0126612,10.80123387,2.353293416,79.7667331,93.26812933,99.11958651,99.98458252,0.115539815,0.182763516,0.203801888,0.213738845
769,100,100,5,5,rectangle,10000,large,1,1,50,12,4,1,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,40.53938319,8.661854528,1.379503027,0.141734103,98.85403212,99.25345033,100,100,0.181559423,0.211502963,0.214493441,0.213335179
770,100,100,5,5,rectangle,10000,large,1,1,50,12,4,1,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,31.93770583,3.980424947,0.307856657,0.025743407,99.97415264,100,99.39536469,100,0.21737134,0.216751108,0.216230652,0.215020256
771,100,100,5,5,rectangle,10000,large,1,1,50,12,4,1,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,98.61917007,98.94016987,99.59241572,99.98916919,8.176032419,6.65570219,7.591933415,9.62723749,0.002712401,1.00E-08,1.00E-08,1.00E-08
772,100,100,5,5,rectangle,10000,large,1,1,50,12,4,1,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,89.033708,76.57089654,52.21751429,26.05699852,42.39555678,59.95812942,87.51577761,96.04036668,0.020716411,0.041678695,0.097784923,0.180043032
773,100,100,5,5,rectangle,10000,large,1,1,50,12,4,1,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,64.7388563,24.17380447,5.675918324,1.431485511,90.61046087,98.32968592,99.05015351,99.99645024,0.134530259,0.199218126,0.213946824,0.215127065
774,100,100,5,5,rectangle,10000,large,1,1,50,12,4,1,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,48.59099722,10.28511915,1.220830996,0.291167417,97.66225055,99.89231873,100,100,0.183957856,0.211227995,0.215535656,0.211540016
775,100,100,5,5,rectangle,10000,large,1,1,50,12,4,1,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,43.41610745,7.218350406,0.699351772,0.057854724,99.34294949,99.96317119,100,100,0.19758946,0.215261917,0.213705953,0.216197974
776,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,37.4798565,63.42225267,64.50331875,53.38022581,23.60076696,36.21964956,52.0946521,68.35014492,2.149948607,0.031283704,0.042765572,0.069849862
777,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,17.94622139,12.87163069,6.043527596,2.140123185,81.36736212,94.88742286,98.37701116,99.41519277,0.506319374,0.243595853,0.299830869,0.315505353
778,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,6.262019252,4.469237779,1.174909561,0.142781709,90.63296125,99.33469024,99.98615159,100,0.310072776,0.294066298,0.322836217,0.322710977
779,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,1.865905803,0.161342488,0.015932171,0.020217089,99.98849985,100,99.0510776,100,0.270468319,0.320188567,0.324959956,0.323270717
780,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,1.70546593,0.150040686,0.013098428,0.004550414,99.05658936,100,99.25929095,100,0.286987666,0.320344454,0.318565375,0.322160929
781,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,85.74691965,84.5625958,75.669613,60.0160176,19.88878244,30.88418457,47.8428867,64.17318271,0.015165927,0.011689052,0.031993554,0.062076492
782,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,57.52348307,46.78533151,28.47299005,8.257772579,56.4941173,78.41259257,96.60712722,99.90737921,0.102964067,0.107179862,0.262755582,0.316796559
783,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,25.03357158,14.46244405,3.05117202,0.642846525,86.49797506,99.01598734,100,100,0.215245811,0.284926888,0.322571461,0.313145301
784,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,10.90407961,1.770720361,0.134953426,0.007936418,98.66485354,100,100,100,0.2610369,0.316665138,0.324582923,0.325118841
785,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,7.486642372,0.651107897,0.038151701,0.00228784,99.88151546,100,100,100,0.29110228,0.322300915,0.322703966,0.320481435
786,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,92.20347858,88.57038391,75.87361969,61.54289197,20.32682077,29.28854919,46.21352757,61.38562847,0.009969877,0.027802943,0.034194866,0.047018836
787,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,74.63367346,59.04539761,35.93560829,10.35508679,46.22291911,70.52045452,95.15190035,99.1333991,0.061092549,0.097294329,0.244871599,0.310324707
788,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,37.39087499,8.866341466,2.374035183,0.354142717,95.56459443,99.35915167,99.94672335,99.1722867,0.235188767,0.300655426,0.323143313,0.321911675
789,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,21.58217361,2.831687874,0.196187418,0.012797419,98.81595632,100,100,100,0.270896551,0.32053668,0.32509989,0.323273205
790,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,16.89289855,1.504745018,0.133233779,0.013896732,99.9424404,99.95860581,100,100,0.305527611,0.318405595,0.31585007,0.322847759
791,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,95.435958,92.93718441,92.21600289,88.08767762,8.596490205,10.34799869,19.30190497,30.81457962,0.003279266,6.58E-06,2.62E-05,0.002747283
792,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,77.80518371,59.27570864,35.46833067,9.93837315,46.70681854,75.90149923,96.2731173,99.53950703,0.051648814,0.113039967,0.247402551,0.313712732
793,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,53.2462808,25.30212051,3.679585755,0.600751734,83.84255787,99.26416146,100,99.68537834,0.177805426,0.298026082,0.32389608,0.314471023
794,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,37.55146638,5.998530944,0.432014851,0.027599517,98.66029311,99.99582866,100,100,0.287368685,0.320699782,0.322352837,0.322105518
795,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,25.26910064,1.989137052,0.116067323,0.010744142,100,100,100,99.10476735,0.337661051,0.326054562,0.323131064,0.316840597
796,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,96.61520099,95.84599624,89.19193209,69.19304462,10.87845638,18.46439859,41.542071,56.16126867,0.003602129,0.007724794,0.037063443,0.038834674
797,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,83.29421886,58.74086796,18.32290565,3.095396348,55.40914514,89.70644988,98.83923617,99.55856831,0.064818815,0.208208837,0.303335418,0.316021083
798,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,69.47585352,21.20430046,3.016922352,1.140309603,90.45034288,99.56227564,99.0104717,100,0.237519389,0.308486894,0.318843026,0.31706227
799,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,45.81992158,5.356056084,0.331405826,0.019526119,99.3460017,100,100,100,0.31643691,0.326265092,0.323500962,0.316157219
800,100,100,5,5,rectangle,10000,large,1,1,50,12,5,1.25,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,38.85215488,4.016491852,0.27776544,0.037236955,99.95597324,100,99.57097698,99.99098513,0.332488471,0.32592525,0.320249498,0.315423576
801,100,100,5,5,rectangle,10000,large,1,1,50,12,6,1.5,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,all,600,5,43.8488407,74.79197773,71.31521539,59.14939184,11.3940844,30.74294172,43.97485227,61.81312226,3.386474765,0.07155956,0.065153918,0.080786085
